,Tanggal,Jam,Deskripsi Produk,Jumlah Barang
3115,21-10-2020,21:11:25,"Lemon Tea, Ice",1
3116,21-10-2020,21:10:19,"Lemon Tea, Ice",1
3117,21-10-2020,20:22:30,"Cafe Latte, Flavour",1
3118,21-10-2020,19:45:28,"Cafe Latte, Flavour",1
3120,21-10-2020,17:53:06,"Extra Telur,",2
3121,21-10-2020,17:53:06,"Indomie Rebus, Reguler",2
3122,20-10-2020,22:16:55,"Gula Aren, Original",2
3123,20-10-2020,22:16:55,cookied,1
3124,20-10-2020,20:57:10,cookies,1
3125,20-10-2020,20:04:16,"Vietnam Drip, Hot",1
3126,20-10-2020,20:03:49,"Cafe Latte, Original",1
3127,20-10-2020,20:03:49,"Long Black,",1
3128,20-10-2020,18:01:08,"Americano, Ice",1
3129,20-10-2020,18:01:08,"Cafe Latte, Flavour",1
3130,20-10-2020,18:01:08,"Gula Aren, Original",1
3131,20-10-2020,18:01:08,"Vietnam Drip, Hot",1
3132,20-10-2020,16:24:31,"Cappuchino, Classic",1
3133,20-10-2020,16:24:31,"Cappuchino, Ice",1
3134,20-10-2020,16:24:31,"Long Black,",1
3135,20-10-2020,16:04:42,"Choco Hazelnut, Ice",1
3136,20-10-2020,16:04:42,"Extra Shoot,",1
3137,19-10-2020,22:44:17,ice latte ( ayah),1
3138,19-10-2020,22:44:05,"Cinnamon Coffee,",1
3139,19-10-2020,22:43:35,macha coklat,1
3140,19-10-2020,22:19:47,"Gula Aren, Original",2
3141,19-10-2020,22:19:47,"Pink Story, Ice",1
3144,19-10-2020,20:52:36,"Coffee Beer,",1
3145,19-10-2020,20:39:45,"Gula Aren, Original",1
3146,19-10-2020,19:48:28,"Cafe Latte, Flavour",1
3147,19-10-2020,19:47:42,"Cinnamon Coffee,",1
3148,19-10-2020,19:47:42,"French Fries, Reguler",1
3149,19-10-2020,19:47:42,"Indomie Goreng, Telur",1
3150,19-10-2020,19:47:42,"Pink Story, Ice",1
3151,19-10-2020,19:47:42,"Risoles,",1
3152,19-10-2020,17:26:15,"Americano, Hot",1
3153,19-10-2020,17:26:15,"Gula Aren, Original",1
3154,19-10-2020,17:26:15,"Piccolo, Hot",1
3155,19-10-2020,14:43:27,"Gula Aren, Original",1
3156,19-10-2020,14:41:19,"Air mineral,",2
3157,19-10-2020,14:41:19,"Gula Aren, Original",2
3158,18-10-2020,23:54:16,"Doppio,",9
3159,18-10-2020,23:54:16,"Dragon Tea, Ice",2
3160,18-10-2020,23:54:16,"French Fries, Reguler",2
3161,18-10-2020,23:54:16,"Indomie Rebus, Telur",1
3162,18-10-2020,23:54:16,"Long Black,",1
3163,18-10-2020,22:54:00,"Dragon Tea, Ice",1
3164,18-10-2020,22:54:00,"Rum,",1
3165,18-10-2020,22:53:44,"Coffee Beer,",1
3166,18-10-2020,22:49:33,"Coffee Beer,",1
3167,18-10-2020,22:10:29,"Lemon Tea, Ice",1
3168,18-10-2020,22:10:29,koguri hot,1
3169,18-10-2020,22:09:23,"Coffee Beer,",1
3170,18-10-2020,21:46:58,"Gula Aren, Original",2
3171,18-10-2020,21:46:17,"Cinnamon Coffee,",1
3172,18-10-2020,21:46:17,"Pink Story, Ice",2
3173,18-10-2020,21:46:17,"V-60, Japstyle",1
3174,18-10-2020,21:46:17,"Vanilla Milk, Ice",2
3175,18-10-2020,21:34:18,"French Fries, Reguler",2
3176,18-10-2020,21:34:18,"Matcha Latte, Hot",1
3177,18-10-2020,21:34:18,"Pink Story, Hot",1
3178,18-10-2020,21:26:04,"Air mineral,",1
3179,18-10-2020,21:26:04,"Choco Hazelnut, Ice",1
3180,18-10-2020,21:26:04,"Dragon Tea, Ice",2
3181,18-10-2020,20:31:13,"Gula Aren, Original",1
3182,18-10-2020,20:31:13,"Hazelnut,",1
3183,18-10-2020,18:48:02,"French Fries, Reguler",1
3184,18-10-2020,18:48:02,"Matcha Latte, Ice",1
3185,18-10-2020,18:48:02,cream chease,1
3186,18-10-2020,18:36:26,"Choco Hazelnut, Ice",2
3187,18-10-2020,18:36:26,"Coffee Beer,",1
3188,18-10-2020,18:36:26,"French Fries, Reguler",1
3189,18-10-2020,18:36:26,"V-60, Japstyle",1
3190,18-10-2020,16:10:53,"Gula Aren, Original",1
3191,18-10-2020,15:59:13,"Milk Tea, Ice",1
3192,18-10-2020,15:39:08,coklat,1
3193,18-10-2020,15:39:08,kopsu aren,1
3194,18-10-2020,15:20:08,ngopi pagi,1
3195,17-10-2020,23:36:23,"Cappuchino, Magic",1
3196,17-10-2020,23:35:20,"Cappuchino, Classic",1
3197,17-10-2020,23:35:20,"Flat White,",1
3198,17-10-2020,23:35:20,"V-60, Japstyle",1
3199,17-10-2020,23:21:50,cookies,1
3200,17-10-2020,23:17:50,"Coffee Beer,",1
3201,17-10-2020,23:05:07,"Cafe Latte, Original",2
3202,17-10-2020,23:05:07,"Piccolo, Hot",3
3203,17-10-2020,22:47:28,ayah,3
3204,17-10-2020,22:47:28,cookies,1
3205,17-10-2020,22:33:52,"Pink Story, Ice",1
3206,17-10-2020,21:38:31,"Coffee Beer,",1
3207,17-10-2020,21:38:31,"Matcha Latte, Ice",1
3208,17-10-2020,21:29:57,"Vanilla Milk, Ice",1
3209,17-10-2020,21:28:32,"Cappuchino, Classic",1
3210,17-10-2020,21:28:32,"Choco Latte, Ice",1
3211,17-10-2020,21:28:32,"Lemon Tea, Ice",1
3212,17-10-2020,21:27:01,"Matcha Latte, Ice",1
3213,17-10-2020,21:24:58,"Gula Aren, Original",1
3214,17-10-2020,21:24:58,"Hazelnut,",1
3215,17-10-2020,21:24:58,"Lemon Tea, Hot",1
3216,17-10-2020,21:14:50,"Butter Scotch, Ice",1
3217,17-10-2020,21:14:50,"French Fries, Reguler",1
3218,17-10-2020,21:14:50,chocovelvet,1
3219,17-10-2020,21:08:22,"Choco Hazelnut, Ice",1
3220,17-10-2020,21:08:22,"Choco Latte, Ice",1
3221,17-10-2020,21:08:22,"French Fries, Reguler",1
3222,17-10-2020,21:08:22,"Lemon Tea, Ice",1
3223,17-10-2020,21:04:54,"Cappuchino, Magic",1
3224,17-10-2020,20:50:44,"Extra Telur,",1
3225,17-10-2020,20:50:44,"Indomie Rebus, Reguler",1
3226,17-10-2020,20:36:21,"Milk Tea, Ice",1
3227,17-10-2020,20:21:44,"Butter Scotch, Ice",1
3228,17-10-2020,20:20:59,"Dragon Tea, Ice",1
3229,17-10-2020,19:56:51,"Choco Hazelnut, Ice",1
3230,17-10-2020,19:55:24,"Butter Scotch, Ice",2
3231,17-10-2020,19:55:24,"French Fries, Reguler",2
3232,17-10-2020,19:43:40,"French Fries, Reguler",1
3233,17-10-2020,19:43:40,"Hazelnut,",3
3234,17-10-2020,19:19:11,"French Fries, Reguler",1
3235,17-10-2020,19:19:11,"Mochacino, Ice",1
3236,17-10-2020,19:19:11,"Piccolo, Ice",1
3237,17-10-2020,18:56:10,"Lemon Tea, Hot",1
3238,17-10-2020,18:47:19,"Hazelnut,",1
3239,17-10-2020,18:47:19,"Vanilla Milk, Ice",1
3240,17-10-2020,17:43:27,"Hazelnut,",1
3241,17-10-2020,17:40:05,"Rum,",2
3242,17-10-2020,17:13:48,"Rum,",1
3243,17-10-2020,16:26:16,"Gula Aren, Original",1
3244,17-10-2020,15:57:11,"Gula Aren, Original",1
3245,17-10-2020,15:57:11,"Milk Tea, Ice",1
3246,16-10-2020,23:18:55,"Air mineral,",1
3247,16-10-2020,23:18:55,"Choco Hazelnut, Ice",1
3248,16-10-2020,23:18:55,"Hazelnut,",1
3249,16-10-2020,23:18:55,"Indomie Rebus, Reguler",1
3250,16-10-2020,23:18:55,"Vietnam Drip, Hot",2
3251,16-10-2020,23:18:55,thai tea,1
3252,16-10-2020,23:04:34,"Dragon Tea, Ice",2
3253,16-10-2020,23:04:34,"Extra Telur,",1
3254,16-10-2020,23:04:34,"Indomie Goreng, Reguler",1
3255,16-10-2020,23:04:34,"V-60, Original",1
3256,16-10-2020,22:03:27,"Butter Scotch, Ice",1
3257,16-10-2020,22:03:27,"Choco Latte, Hot",1
3258,16-10-2020,22:03:27,"Rum,",2
3259,16-10-2020,20:33:23,"Cinnamon Coffee,",1
3260,16-10-2020,20:29:11,"Gula Aren, Original",1
3261,16-10-2020,20:15:51,"Flat White,",1
3262,16-10-2020,20:15:51,"Pink Story, Ice",1
3263,16-10-2020,20:15:51,mie,1
3264,16-10-2020,18:50:54,"Extra Telur,",1
3265,16-10-2020,18:50:54,"Indomie Rebus, Reguler",1
3266,15-10-2020,21:41:43,"Coffee Crema,",1
3267,15-10-2020,21:41:43,"French Fries, Reguler",2
3268,15-10-2020,21:41:43,"Hazelnut,",1
3269,15-10-2020,21:41:43,"Vanilla Milk, Ice",1
3270,15-10-2020,21:41:08,"Butter Scotch, Ice",1
3271,15-10-2020,21:38:37,"Lemon Tea, Hot",1
3272,15-10-2020,21:37:53,"Butter Scotch, Ice",1
3273,15-10-2020,21:27:37,"Hazelnut,",1
3274,15-10-2020,21:27:37,"Pink Story, Hot",1
3275,15-10-2020,21:23:12,"Cafe Latte, Original",2
3276,15-10-2020,20:09:22,"Milk Tea, Ice",1
3277,15-10-2020,20:09:22,mie,1
3278,15-10-2020,20:05:20,"Rum,",2
3279,15-10-2020,19:41:12,"Gula Aren, Original",1
3280,15-10-2020,19:35:54,"Air mineral,",1
3281,15-10-2020,19:35:54,"Cireng , Reguler",1
3282,15-10-2020,19:35:54,"Piccolo, Ice",1
3283,15-10-2020,19:22:07,"Cappuchino, Classic",1
3284,15-10-2020,19:22:07,"French Fries, Reguler",1
3285,15-10-2020,19:22:07,"V-60, Original",1
3286,15-10-2020,19:07:52,"Extra Telur,",1
3287,15-10-2020,19:07:52,"Indomie Goreng, Reguler",1
3288,15-10-2020,19:07:52,"Milk Tea, Ice",1
3289,15-10-2020,18:49:20,"Gula Aren, Original",1
3290,15-10-2020,12:28:32,"Gula Aren, Original",1
3291,14-10-2020,22:33:07,"Dragon Tea, Hot",1
3292,14-10-2020,22:30:36,"Cinnamon Coffee,",1
3293,14-10-2020,22:26:36,"Cafe Latte, Original",1
3294,14-10-2020,22:26:36,"Coffee Beer,",1
3295,14-10-2020,22:26:36,"Pink Story, Ice",1
3296,14-10-2020,22:26:09,"Butter Scotch, Ice",1
3297,14-10-2020,22:26:09,"Rum,",1
3298,14-10-2020,22:25:52,"Air mineral,",1
3299,14-10-2020,22:25:52,"Extra Telur,",1
3300,14-10-2020,22:25:52,"Gula Aren, Original",2
3301,14-10-2020,22:25:52,"Indomie Goreng, Reguler",1
3302,14-10-2020,22:25:52,thai tea,1
3303,14-10-2020,22:24:12,"Rum,",1
3304,14-10-2020,21:41:33,"Piccolo, Hot",1
3305,14-10-2020,21:41:33,"Vietnam Drip, Hot",1
3306,14-10-2020,20:56:12,"V-60, Original",1
3307,14-10-2020,20:04:58,"Piccolo, Hot",1
3308,14-10-2020,20:04:58,"Vietnam Drip, Hot",1
3309,14-10-2020,17:46:24,"Americano, Hot",1
3310,14-10-2020,17:46:24,"Coffee Beer,",1
3311,14-10-2020,17:39:29,"Butter Scotch, Ice",1
3312,14-10-2020,17:39:29,"Gula Aren, Original",1
3313,14-10-2020,16:54:10,"Cinnamon Coffee,",1
3314,13-10-2020,23:26:36,"Matcha Latte, Ice",1
3315,13-10-2020,23:09:29,"Choco Hazelnut, Ice",4
3316,13-10-2020,23:09:29,"Cireng , Reguler",1
3317,13-10-2020,23:09:29,"Dragon Tea, Ice",1
3318,13-10-2020,23:09:29,"Extra Telur,",1
3319,13-10-2020,23:09:29,"French Fries, Reguler",1
3320,13-10-2020,23:09:29,"Indomie Goreng, Reguler",1
3321,13-10-2020,23:07:24,"Cappuchino, Classic",1
3322,13-10-2020,23:07:24,"Cireng , Reguler",1
3323,13-10-2020,23:07:24,"French Fries, Reguler",1
3324,13-10-2020,23:07:24,"Gula Aren, Original",1
3325,13-10-2020,23:07:24,"V-60, Original",1
3326,13-10-2020,22:54:48,"Gula Aren, Original",1
3327,13-10-2020,22:19:52,"mie tektek,",1
3328,13-10-2020,21:58:52,"Choco Hazelnut, Ice",1
3329,13-10-2020,21:48:22,"V-60, Original",1
3330,13-10-2020,21:32:52,"Hazelnut,",1
3331,13-10-2020,21:14:21,"Cireng , Reguler",1
3332,13-10-2020,21:14:21,"French Fries, Reguler",1
3333,13-10-2020,20:49:39,"Rum,",1
3334,13-10-2020,20:04:15,"Hazelnut,",1
3335,13-10-2020,20:04:15,"Vanilla Milk, Ice",2
3336,13-10-2020,19:04:50,"Matcha Latte, Ice",1
3337,13-10-2020,19:03:55,"Cireng , Reguler",1
3338,13-10-2020,19:03:55,"Matcha Latte, Ice",2
3339,13-10-2020,19:02:16,Fm Cimory,3
3340,13-10-2020,18:03:34,"Butter Scotch, Ice",1
3341,13-10-2020,18:02:18,"V-60, Original",1
3342,13-10-2020,17:49:54,"Cafe Latte, Original",1
3343,13-10-2020,17:49:54,"Gula Aren, Original",2
3350,12-10-2020,22:26:25,"Piccolo, Hot",2
3351,12-10-2020,22:25:53,"Vietnam Drip, Hot",1
3352,12-10-2020,22:17:22,"Milk Tea, Ice",1
3353,12-10-2020,22:17:22,thai tea,1
3354,12-10-2020,21:01:53,"Cafe Latte, Original",1
3355,12-10-2020,20:45:57,"Pink Story, Ice",1
3356,12-10-2020,20:36:31,"Coffee Beer,",1
3357,12-10-2020,20:36:31,"Dragon Tea, Ice",1
3358,12-10-2020,20:36:31,"French Fries, Reguler",1
3359,12-10-2020,20:36:31,"Gula Aren, Original",1
3360,12-10-2020,17:39:55,"Butter Scotch, Ice",1
3361,12-10-2020,17:39:55,"Doppio,",1
3362,12-10-2020,17:39:55,"Flat White,",1
3363,12-10-2020,17:39:55,"Indomie Goreng, Reguler",1
3364,12-10-2020,17:39:22,"Americano, Hot",2
3365,12-10-2020,17:39:22,"Extra Telur,",1
3366,12-10-2020,17:39:22,"Indomie Rebus, Reguler",1
3367,11-10-2020,23:04:39,"Air mineral,",1
3368,11-10-2020,23:04:39,"Butter Scotch, Ice",1
3369,11-10-2020,23:04:39,"Cafe Latte, Original",1
3370,11-10-2020,23:04:39,"Choco Latte, Hot",1
3371,11-10-2020,23:04:39,"Vanilla Milk, Ice",1
3372,11-10-2020,22:56:42,"Lemon Tea, Ice",1
3373,11-10-2020,21:19:25,"Cafe Latte, Original",1
3374,11-10-2020,21:13:10,"Cinnamon Coffee,",2
3375,11-10-2020,21:13:10,"Cireng , Reguler",1
3376,11-10-2020,20:25:08,"Choco Hazelnut, Ice",1
3377,11-10-2020,20:25:08,"Cireng , Reguler",1
3378,11-10-2020,20:05:12,"Coffee Beer,",1
3379,11-10-2020,19:52:18,"Coffee Beer,",2
3380,11-10-2020,19:52:18,"French Fries, Reguler",1
3381,11-10-2020,17:15:44,"Cinnamon Coffee,",1
3382,11-10-2020,13:59:35,"Choco Hazelnut, Ice",1
3383,11-10-2020,13:59:35,"Vanilla Milk, Ice",1
3384,11-10-2020,13:46:03,"Milk Tea, Ice",1
3385,11-10-2020,13:46:03,amidis botol,1
3386,11-10-2020,13:46:03,cappuchino ( ngopi pagi ),1
3387,11-10-2020,13:39:25,"Cireng , Frozen",1
3388,11-10-2020,13:39:25,"Cireng , Reguler",2
3389,11-10-2020,13:39:25,"Gula Aren, Original",1
3390,11-10-2020,13:34:24,"Americano, Hot",1
3391,11-10-2020,13:02:24,"icen , ejot",1
3392,11-10-2020,12:19:32,capuchino (ngopi pagi),1
3393,11-10-2020,12:19:05,"Cireng , Reguler",1
3394,11-10-2020,12:19:05,"Rum,",1
3395,11-10-2020,11:40:49,americano (ngopi pagi),1
3396,11-10-2020,11:40:25,"Hazelnut,",1
3397,10-10-2020,23:23:08,"Coffee Beer,",1
3398,10-10-2020,23:17:56,"Mochacino, Hot",1
3399,10-10-2020,23:17:56,"V-60, Japstyle",1
3400,10-10-2020,22:56:56,"Vietnam Drip, Hot",1
3401,10-10-2020,22:01:34,"Butter Scotch, Ice",1
3402,10-10-2020,22:01:34,"V-60, Japstyle",1
3403,10-10-2020,21:59:45,"Cafe Latte, Flavour",1
3404,10-10-2020,21:59:45,"V-60, Original",1
3405,10-10-2020,21:56:04,"Cinnamon Coffee,",1
3406,10-10-2020,21:56:04,"Hazelnut,",1
3407,10-10-2020,21:33:39,"Cafe Latte, Original",1
3408,10-10-2020,21:33:39,"Choco Latte, Hot",1
3409,10-10-2020,21:33:39,"Cireng , Reguler",1
3410,10-10-2020,21:33:39,"Lemon Tea, Hot",1
3411,10-10-2020,21:33:39,"Pink Story, Ice",1
3412,10-10-2020,21:33:39,"Vanilla Milk, Ice",1
3413,10-10-2020,21:23:28,"Pink Story, Ice",1
3414,10-10-2020,21:01:12,"Cafe Latte, Flavour",1
3415,10-10-2020,21:01:12,"Cafe Latte, Original",1
3416,10-10-2020,18:47:21,"Dragon Tea, Ice",1
3417,10-10-2020,18:47:21,"Vanilla Milk, Hot",1
3418,10-10-2020,18:01:39,"Dragon Tea, Ice",1
3419,10-10-2020,18:01:22,"Cafe Latte, Original",1
3420,10-10-2020,17:17:08,"Gula Aren, Original",1
3421,09-10-2020,22:28:56,"Air mineral,",1
3422,09-10-2020,22:28:56,"Cafe Latte, Original",1
3423,09-10-2020,22:28:56,"Indomie Goreng, Telur",1
3424,09-10-2020,21:42:37,"Cafe Latte, Flavour",1
3425,09-10-2020,21:42:37,"Vietnam Drip, Hot",1
3426,09-10-2020,21:16:00,"Coffee Beer,",1
3427,09-10-2020,20:05:46,"Gula Aren, Original",1
3428,09-10-2020,20:05:46,"Milk Tea, Ice",1
3429,09-10-2020,19:09:19,"Doppio,",1
3430,09-10-2020,18:31:43,"Milk Tea, Hot",1
3431,09-10-2020,18:31:43,"Pink Story, Ice",1
3432,09-10-2020,17:45:12,"Air mineral,",1
3433,09-10-2020,17:45:12,"Choco Latte, Ice",2
3434,09-10-2020,17:45:12,"Coffee Beer,",2
3435,09-10-2020,17:45:12,"Milk Tea, Ice",1
3436,09-10-2020,17:06:13,"Hazelnut,",1
3437,08-10-2020,19:54:16,"To - Brew,",1
3438,08-10-2020,18:53:19,"Coffee Crema,",1
3439,08-10-2020,18:53:19,"Hazelnut,",1
3440,08-10-2020,18:18:54,"V-60, Japstyle",1
3441,08-10-2020,18:06:33,"Americano, Hot",1
3442,08-10-2020,18:06:33,"Vietnam Drip, Hot",2
3443,08-10-2020,17:42:02,"Choco Latte, Hot",1
3444,08-10-2020,17:42:02,"Cireng , Reguler",2
3445,08-10-2020,17:42:02,"French Fries, Reguler",2
3446,08-10-2020,17:42:02,"Milk Tea, Hot",1
3447,08-10-2020,17:42:02,"Pink Story, Hot",1
3448,08-10-2020,17:42:02,"Vanilla Milk, Hot",1
3449,08-10-2020,16:57:01,"Cinnamon Coffee,",1
3450,08-10-2020,16:57:01,"V-60, Original",1
3451,07-10-2020,22:15:14,"Cafe Latte, Original",1
3452,07-10-2020,22:15:14,"Choco Latte, Ice",1
3453,07-10-2020,22:15:14,"Extra Telur,",4
3454,07-10-2020,22:15:14,"French Fries, Reguler",1
3455,07-10-2020,22:15:14,"Indomie Goreng, Reguler",3
3456,07-10-2020,22:15:14,"Indomie Rebus, Reguler",1
3457,07-10-2020,22:15:14,"Mochacino, Ice",1
3458,07-10-2020,22:15:14,"Pink Story, Ice",1
3459,07-10-2020,22:11:54,"Americano, Hot",1
3460,07-10-2020,22:11:54,"Chocho Velvet,",1
3461,07-10-2020,22:11:54,"Milk Tea, Ice",1
3462,07-10-2020,22:11:54,"Vanilla Milk, Ice",1
3463,07-10-2020,22:11:54,"Vietnam Drip, Hot",1
3464,07-10-2020,22:09:18,"Americano, Hot",1
3465,07-10-2020,22:09:18,"Cinnamon Coffee,",2
3466,07-10-2020,22:09:18,"Gula Aren, Original",1
3467,07-10-2020,20:40:28,"Cireng , Reguler",1
3468,07-10-2020,20:40:28,"Gula Aren, Original",1
3469,07-10-2020,20:00:04,"Dragon Tea, Ice",1
3470,07-10-2020,20:00:04,"Indomie Goreng, Reguler",1
3471,07-10-2020,19:25:56,"Cireng , Reguler",1
3472,07-10-2020,19:25:56,"Rum,",1
3473,07-10-2020,17:59:23,"Hazelnut,",1
3474,07-10-2020,17:59:23,"Vietnam Drip, Hot",1
3475,07-10-2020,17:30:37,"Choco Hazelnut, Ice",1
3476,07-10-2020,17:30:37,"Milk Tea, Ice",2
3477,07-10-2020,16:43:17,"Choco Latte, Ice",1
3478,07-10-2020,16:43:17,"Cinnamon Coffee,",1
3479,07-10-2020,16:43:17,"V-60, Original",1
3480,06-10-2020,22:08:57,"Cafe Latte, Original",1
3481,06-10-2020,21:59:21,"Choco Latte, Ice",1
3482,06-10-2020,21:59:21,"Cireng , Reguler",1
3483,06-10-2020,21:59:21,"Rum,",1
3484,06-10-2020,21:48:03,"Americano, Hot",1
3485,06-10-2020,21:48:03,"Gula Aren, Original",1
3486,06-10-2020,21:48:03,"Mochacino, Hot",1
3487,06-10-2020,21:35:05,"Choco Latte, Ice",1
3488,06-10-2020,21:35:05,"French Fries, Reguler",1
3489,06-10-2020,21:35:05,"Rum,",1
3490,06-10-2020,21:05:08,"Vietnam Drip, Hot",1
3491,06-10-2020,21:05:08,mie carbonara,1
3492,06-10-2020,20:37:50,"V-60, Japstyle",1
3493,06-10-2020,20:36:29,"Dragon Tea, Ice",1
3494,06-10-2020,19:54:22,"Dragon Tea, Hot",1
3495,06-10-2020,19:43:14,"Dragon Tea, Hot",1
3496,06-10-2020,19:42:24,"Americano, Hot",1
3497,06-10-2020,18:42:44,"Coffee Beer,",1
3498,06-10-2020,17:45:07,"Choco Latte, Ice",1
3499,06-10-2020,17:45:07,"Doppio,",1
3500,06-10-2020,17:44:25,"Choco Latte, Hot",1
3501,06-10-2020,17:44:25,"French Fries, Reguler",1
3502,06-10-2020,17:44:25,"Vanilla Milk, Ice",1
3503,06-10-2020,17:38:38,"Americano, Hot",1
3504,06-10-2020,17:38:38,"Cafe Latte, Original",1
3505,06-10-2020,17:38:38,"Coffee Beer,",1
3506,06-10-2020,17:38:38,"French Fries, Reguler",1
3507,06-10-2020,17:38:38,"Risoles,",1
3508,06-10-2020,17:38:38,"Vanilla Milk, Ice",2
3509,06-10-2020,17:38:38,"Vietnam Drip, Hot",1
3510,06-10-2020,17:10:49,"Rum,",1
3511,06-10-2020,17:10:49,"Vanilla Milk, Ice",1
3512,06-10-2020,17:10:49,"Vietnam Drip, Ice",1
3513,06-10-2020,17:10:49,japstyle,1
3514,06-10-2020,16:48:29,"Choco Hazelnut, Ice",1
3515,06-10-2020,16:48:29,"Coffee Crema,",1
3516,05-10-2020,22:57:01,"Butter Scotch, Ice",1
3517,05-10-2020,21:30:24,"Americano, Ice",1
3518,05-10-2020,21:30:24,"Gula Aren, Original",1
3519,05-10-2020,21:30:11,"Gula Aren, Original",3
3520,05-10-2020,19:22:29,"Coffee Crema,",1
3521,05-10-2020,19:14:50,"Vietnam Drip, Hot",1
3522,05-10-2020,18:08:01,"Gula Aren, Original",1
3523,05-10-2020,18:08:01,"Milk Tea, Ice",1
3524,05-10-2020,17:59:46,"Coffee Beer,",1
3525,05-10-2020,17:17:16,"Piccolo, Hot",2
3526,05-10-2020,17:16:06,"Pink Story, Ice",1
3527,05-10-2020,17:16:06,"Vanilla Milk, Ice",1
3528,05-10-2020,16:46:21,"Cinnamon Coffee,",1
3529,04-10-2020,21:55:09,"Gula Aren, Original",1
3530,04-10-2020,21:55:09,"Rum,",1
3531,04-10-2020,21:53:28,"Coffee Beer,",1
3532,04-10-2020,21:53:28,"Dragon Tea, Ice",1
3533,04-10-2020,21:32:26,"Vanilla Milk, Ice",1
3534,04-10-2020,21:10:49,"Chocho Velvet,",1
3535,04-10-2020,21:08:40,"Chocho Velvet,",1
3536,04-10-2020,21:08:40,"Extra Telur,",1
3537,04-10-2020,21:08:40,"Gula Aren, Original",4
3538,04-10-2020,21:08:40,"Indomie Goreng, Reguler",1
3539,04-10-2020,21:08:40,"Indomie Goreng, Telur",1
3540,04-10-2020,21:08:40,"mie tektek,",1
3541,04-10-2020,21:08:40,"Milk Tea, Ice",1
3542,04-10-2020,21:08:40,"Risoles,",1
3543,04-10-2020,20:45:12,"Risoles,",1
3544,04-10-2020,20:45:12,kopsus,1
3545,04-10-2020,20:37:28,"Hazelnut,",1
3546,04-10-2020,20:23:29,"Gula Aren, Original",1
3547,04-10-2020,20:10:47,"Hazelnut,",1
3548,04-10-2020,20:10:47,"Vanilla Milk, Ice",1
3549,04-10-2020,20:08:17,"Hazelnut,",1
3550,04-10-2020,19:52:32,"Butter Scotch, Ice",1
3551,04-10-2020,19:52:32,"Choco Latte, Ice",1
3552,04-10-2020,19:52:32,"Extra Telur,",1
3553,04-10-2020,19:52:32,"Indomie Rebus, Reguler",1
3554,04-10-2020,19:39:47,"Choco Hazelnut, Ice",1
3555,04-10-2020,19:39:47,"Milk Tea, Ice",1
3556,04-10-2020,18:07:43,"V-60, Original",1
3557,04-10-2020,17:46:09,"Pink Story, Ice",1
3558,04-10-2020,17:46:09,v-60,1
3559,04-10-2020,17:44:14,"Cafe Latte, Original",1
3560,04-10-2020,17:44:14,"Coffee Beer,",1
3561,04-10-2020,16:59:33,"Rum,",1
3562,04-10-2020,15:27:43,"Coffee Beer,",1
3563,04-10-2020,15:27:43,"Piccolo, Ice",1
3564,04-10-2020,00:11:54,"Americano, Hot",1
3565,04-10-2020,00:11:54,"Cafe Latte, Original",1
3566,04-10-2020,00:11:54,"Dragon Tea, Ice",1
3567,04-10-2020,00:11:54,"Vietnam Drip, Hot",1
3569,03-10-2020,23:24:24,"Butter Scotch, Ice",1
3570,03-10-2020,23:24:24,"Gula Aren, Original",1
3571,03-10-2020,23:22:54,"Cinnamon Coffee,",1
3572,03-10-2020,23:22:54,"Coffee Beer,",1
3573,03-10-2020,23:22:05,"Coffee Beer,",1
3574,03-10-2020,23:08:30,"Cappuchino, Ice",1
3577,03-10-2020,23:04:40,"Gula Aren, Original",2
3578,03-10-2020,23:04:40,"Risoles,",1
3579,03-10-2020,23:02:24,"Gula Aren, Original",1
3580,03-10-2020,23:02:24,"mie tektek,",1
3581,03-10-2020,23:02:24,"Vietnam Drip, Hot",1
3582,03-10-2020,22:28:12,"Gula Aren, Original",1
3583,03-10-2020,22:23:22,"V-60, Original",1
3584,03-10-2020,22:05:32,"Chocho Velvet,",1
3585,03-10-2020,21:57:15,"Butter Scotch, Ice",1
3586,03-10-2020,21:57:15,"French Fries, Reguler",1
3587,03-10-2020,21:52:56,"Choco Latte, Hot",1
3588,03-10-2020,21:52:29,"Cafe Latte, Original",1
3589,03-10-2020,21:52:29,"Cappuchino, Classic",1
3590,03-10-2020,21:52:29,"V-60, Japstyle",1
3591,03-10-2020,21:47:51,"Air mineral,",1
3592,03-10-2020,21:47:51,"Cafe Latte, Original",1
3593,03-10-2020,21:47:51,"Cappuchino, Classic",1
3594,03-10-2020,21:47:51,"Chocho Velvet,",2
3595,03-10-2020,21:47:51,"Extra Shoot,",1
3596,03-10-2020,21:47:51,air putih,1
3597,03-10-2020,21:40:11,"Choco Latte, Hot",1
3598,03-10-2020,21:40:11,"French Fries, Reguler",1
3599,03-10-2020,21:40:11,"Risoles,",1
3600,03-10-2020,21:40:11,"Vanilla Milk, Ice",1
3601,03-10-2020,21:01:37,"French Fries, Reguler",1
3602,03-10-2020,21:01:37,"Pink Story, Ice",1
3603,03-10-2020,21:01:37,"Risoles,",1
3604,03-10-2020,21:01:37,"Vietnam Drip, Ice",1
3605,03-10-2020,20:44:42,"Cinnamon Coffee,",1
3606,03-10-2020,20:44:42,"Indomie Goreng, Telur",1
3607,03-10-2020,20:36:49,"Americano, Hot",3
3608,03-10-2020,20:09:43,"Choco Latte, Ice",1
